assessment_id,student_id,course_id,score,attempt_date
874,11347,81,66,11/7/2024
875,15159,178,3,7/7/2022
876,1058,11,53,11/8/2023
877,44634,160,21,9/25/2021
878,10296,87,10,10/8/2020
879,33098,24,41,6/18/2024
880,46759,185,1,7/7/2020
881,947,15,83,7/1/2024
882,22647,117,90,1/28/2024
883,34857,107,50,10/16/2021
884,32014,34,47,7/22/2020
885,25446,122,75,8/5/2021
886,10501,47,3,1/14/2024
887,49773,101,49,3/3/2022
888,4651,26,80,5/1/2023
889,44896,183,60,11/19/2022
890,14609,151,100,8/12/2021
891,40806,112,60,11/1/2020
892,49422,25,24,4/8/2024
893,37234,99,64,11/21/2024
894,8001,24,63,2/25/2024
895,49813,88,61,12/16/2021
896,19129,101,86,10/15/2023
897,12113,119,90,10/15/2024
898,10364,73,84,9/13/2023
899,14651,55,23,8/2/2023
900,19924,178,12,8/16/2023
901,20975,89,12,6/17/2024
902,3579,105,0,3/12/2021
903,41490,116,59,8/18/2022
904,33356,174,3,9/9/2023
905,38273,91,89,5/6/2024
906,23482,188,56,2/15/2020
907,5470,48,32,5/24/2024
908,22069,44,14,10/3/2022
909,11660,156,63,6/10/2021
910,2697,104,82,11/22/2024
911,15265,124,91,4/23/2023
912,32989,156,29,11/24/2023
913,23375,26,87,1/2/2024
914,16526,78,10,12/20/2022
915,25480,2,73,6/18/2024
916,26737,70,29,12/31/2021
917,29856,86,76,6/5/2023
918,35969,151,26,5/11/2022
919,45372,8,99,7/2/2023
920,40291,76,26,7/6/2024
921,10647,136,11,7/23/2024
922,20191,112,7,10/28/2021
923,2142,68,90,11/17/2020
924,3625,86,79,12/9/2022
925,8141,51,34,7/1/2023
926,36475,43,63,3/20/2024
927,32458,5,30,2/9/2022
928,14629,127,20,8/19/2024
929,9123,77,61,5/5/2020
930,3029,19,53,6/6/2024
931,32757,37,19,6/19/2021
932,27424,43,22,4/25/2024
933,48697,177,88,2/4/2024
934,36121,12,3,4/19/2021
935,3294,22,7,11/17/2022
936,3225,144,31,12/23/2024
937,8318,84,94,2/8/2023
938,1814,16,55,10/9/2020
939,4222,82,71,8/6/2021
940,17486,113,21,9/24/2024
941,37861,129,50,8/12/2021
942,27644,171,33,3/3/2024
943,48973,38,58,4/10/2023
944,29964,119,28,9/8/2020
945,23683,167,55,3/11/2022
946,283,138,18,4/6/2020
947,26763,19,73,10/18/2024
948,21370,49,83,11/21/2021
949,21296,139,27,2/7/2020
950,12719,105,75,12/11/2020
951,21382,69,23,3/11/2020
952,44041,173,93,1/28/2024
953,2689,138,47,5/31/2024
954,42632,178,24,5/10/2020
955,23424,182,8,9/25/2023
956,4733,15,33,11/15/2024
957,7329,51,66,10/1/2021
958,19715,64,29,11/2/2021
959,26387,95,25,5/3/2021
960,15894,34,2,1/15/2024
961,47685,176,51,10/23/2022
962,31221,118,7,8/17/2022
963,23602,163,53,4/13/2023
964,41365,173,52,5/2/2021
965,47260,109,9,8/27/2020
966,9140,170,74,12/1/2024
967,13754,168,74,6/7/2022
968,35223,21,24,11/6/2024
969,49626,56,78,8/23/2023
970,18775,178,84,8/5/2024
971,10418,36,91,1/3/2024
972,48521,57,14,8/7/2024
973,29700,88,25,7/8/2023
974,19993,32,27,7/2/2023
975,25128,94,19,2/18/2020
976,27117,138,56,7/27/2020
977,15436,95,23,7/7/2022
978,15975,83,78,1/31/2020
979,4821,158,26,4/21/2023
980,43085,146,62,8/18/2022
981,47048,103,70,12/23/2021
982,26143,8,60,1/21/2020
983,28007,196,21,12/3/2022
984,36949,183,37,4/14/2024
985,40640,36,68,12/24/2020
986,26254,184,70,5/20/2020
987,46120,132,26,12/7/2020
988,32251,58,85,8/11/2023
989,15431,48,100,4/27/2024
990,45409,121,60,8/9/2021
991,7555,47,59,7/15/2023
992,31960,166,19,5/25/2024
993,40762,129,89,12/28/2022
994,21927,39,52,11/4/2020
995,10380,128,86,11/5/2024
996,35103,194,60,2/5/2024
997,462,119,68,8/11/2023
998,21031,156,1,8/6/2021
999,34946,136,33,12/8/2023
1000,33864,134,89,8/19/2021
1001,35399,105,88,2/24/2020
1002,46296,135,91,12/31/2023
1003,44460,78,26,7/27/2024
1004,354,112,27,12/13/2020
1005,23116,199,66,5/9/2023
1006,9399,92,92,9/5/2024
1007,29935,110,39,7/21/2022
1008,41861,80,37,5/19/2021
1009,4241,184,14,1/12/2022
1010,36457,80,43,12/2/2020
1011,12692,149,4,1/4/2022
1012,1616,149,43,8/8/2023
1013,20630,25,72,10/1/2022
1014,46481,171,13,1/19/2024
1015,4746,101,26,12/29/2022
1016,41628,151,3,1/22/2021
1017,48718,63,6,12/16/2020
1018,48510,33,73,2/10/2021
1019,37402,1,66,3/17/2021
1020,26600,94,82,10/3/2022
1021,25041,55,54,10/23/2020
1022,31039,61,54,7/30/2023
1023,23409,106,56,2/15/2023
1024,28009,36,36,5/7/2021
1025,6791,164,10,7/18/2024
1026,46460,122,87,9/3/2022
1027,45597,57,59,5/18/2023
1028,27346,25,34,3/28/2023
1029,33122,11,81,3/4/2024
1030,16114,105,75,1/24/2023
1031,43313,83,85,8/29/2020
1032,5068,24,49,12/9/2023
1033,3154,159,11,1/24/2023
1034,4154,107,56,4/27/2023
1035,45392,75,89,12/21/2020
1036,7477,191,22,4/23/2020
1037,38125,41,69,2/6/2023
1038,37194,7,7,12/2/2021
1039,23943,65,88,7/13/2020
1040,40268,60,22,11/9/2024
1041,31907,199,17,7/5/2022
1042,46348,30,18,4/26/2020
1043,36404,118,54,4/22/2024
1044,18854,130,77,12/22/2024
1045,41427,96,0,3/16/2020
1046,47876,87,32,12/22/2024
1047,30644,27,39,2/17/2023
1048,10894,134,52,9/15/2023
1049,9679,54,73,3/1/2020
1050,10076,70,99,10/10/2023
1051,30395,31,78,9/29/2023
1052,29877,47,16,9/16/2023
1053,14354,7,63,5/4/2024
1054,32412,66,83,5/5/2024
1055,42741,76,96,5/8/2020
1056,41351,72,98,6/27/2021
1057,16877,184,39,6/25/2020
1058,40213,159,70,7/12/2021
1059,23869,58,81,7/17/2020
1060,32196,116,15,6/27/2021
1061,25171,139,18,9/10/2023
1062,29995,118,69,9/15/2021
1063,29113,52,72,2/12/2021
1064,7509,141,50,8/20/2022
1065,3330,79,43,12/27/2022
1066,23190,109,70,5/31/2020
1067,26320,31,78,9/14/2023
1068,25523,85,94,1/21/2020
1069,26647,168,69,9/2/2022
1070,14484,146,13,1/7/2024
1071,21215,47,96,4/20/2023
1072,8504,132,97,2/1/2023
1073,25706,161,2,7/17/2021
1074,9463,161,17,12/8/2020
1075,25613,48,75,12/3/2022
1076,43512,139,40,1/14/2020
1077,6487,4,11,10/31/2023
1078,4923,64,3,5/18/2022
1079,8787,46,34,10/6/2020
1080,29999,30,22,8/17/2021
1081,41641,167,99,3/18/2020
1082,30169,194,15,2/9/2023
1083,33226,27,73,6/13/2022
1084,17845,75,89,12/10/2022
1085,33576,167,97,9/24/2022
1086,14426,184,97,9/4/2024
1087,8814,133,70,2/8/2020
1088,17962,137,47,1/25/2024
1089,26998,183,93,5/22/2024
1090,5482,125,1,1/27/2020
1091,1967,100,68,10/10/2024
1092,13358,200,53,2/9/2024
1093,48282,21,42,12/7/2024
1094,28281,53,46,9/15/2024
1095,38710,33,35,5/31/2020
1096,1912,172,11,10/25/2021
1097,24214,5,21,8/27/2020
1098,3526,138,50,2/24/2022
1099,8242,48,20,4/4/2020
1100,18642,165,57,7/7/2021
1101,11234,86,58,3/20/2020
1102,43206,110,70,6/5/2024
1103,24374,144,99,6/17/2020
1104,15623,59,15,1/15/2021
1105,38069,133,38,8/2/2020
1106,44181,1,79,3/20/2021
1107,17121,186,100,1/16/2023
1108,41056,164,90,8/10/2020
1109,11141,100,93,11/22/2021
1110,36360,172,65,8/24/2023
1111,10609,25,4,7/11/2024
1112,27126,159,35,8/26/2023
1113,21550,104,54,10/19/2020
1114,31337,70,48,7/10/2020
1115,37433,199,98,6/18/2022
1116,12228,5,42,10/28/2021
1117,2388,176,15,3/2/2021
1118,9002,10,26,8/12/2024
1119,4953,122,63,4/10/2020
1120,10907,112,20,4/10/2021
1121,41383,154,96,8/14/2023
1122,41308,162,90,1/11/2022
1123,4331,98,4,10/25/2020
1124,27928,114,39,2/4/2024
1125,27177,55,50,8/9/2021
1126,6569,130,89,11/26/2023
1127,5254,10,58,9/6/2020
1128,32496,41,45,5/1/2022
1129,38103,177,8,5/8/2020
1130,12768,93,21,7/29/2020
1131,30906,41,34,9/25/2021
1132,49907,90,62,6/5/2024
1133,35628,125,30,4/23/2022
1134,29000,154,95,9/17/2021
1135,36653,199,86,2/20/2020
1136,35036,9,30,1/14/2022
1137,37975,160,98,3/8/2023
1138,49934,117,55,12/12/2022
1139,49431,70,28,9/25/2021
1140,22785,75,99,12/22/2022
1141,29292,162,4,8/6/2021
1142,13923,112,81,3/23/2024
1143,20707,89,20,3/7/2022
1144,28922,18,51,10/11/2022
1145,46413,52,40,8/16/2023
1146,35688,27,48,9/23/2022
1147,12055,194,14,4/8/2024
1148,45586,176,14,6/14/2023
1149,38329,40,65,4/22/2021
1150,41162,46,42,8/24/2020
1151,1282,162,43,2/4/2024
1152,43834,170,54,4/14/2023
1153,23762,36,54,4/20/2020
1154,6197,188,20,3/25/2020
1155,33185,42,80,9/14/2024
1156,37489,161,37,5/16/2024
1157,37351,162,40,5/22/2022
1158,39947,64,83,6/27/2022
1159,22533,197,54,8/13/2020
1160,34072,99,4,4/5/2022
1161,34131,126,87,1/10/2023
1162,35718,45,77,6/4/2020
1163,7056,9,84,3/20/2024
1164,3341,149,2,2/23/2022
1165,49465,91,100,5/20/2022
1166,21139,31,90,10/5/2020
1167,29789,117,25,2/8/2020
1168,33063,67,49,12/3/2024
1169,47954,91,76,3/22/2020
1170,41116,73,34,10/24/2024
1171,7809,139,99,5/21/2024
1172,21387,15,88,3/3/2020
1173,32355,125,37,4/7/2023
1174,23792,61,79,10/26/2022
1175,3864,36,62,12/8/2020
1176,35842,20,22,3/4/2021
1177,28742,191,79,2/11/2022
1178,7312,44,35,12/29/2024
1179,37161,185,50,3/10/2024
1180,45982,114,77,3/17/2021
1181,8875,112,100,6/20/2023
1182,13130,115,17,8/27/2024
1183,33436,138,21,4/7/2020
1184,3955,58,56,10/1/2024
1185,25098,48,18,1/8/2020
1186,47371,13,95,12/15/2024
1187,42793,42,56,11/29/2021
1188,16019,148,88,1/26/2020
1189,20538,179,59,5/31/2022
1190,41599,129,70,1/15/2022
1191,42663,73,54,12/18/2021
1192,31796,23,21,12/1/2023
1193,48423,2,78,9/15/2023
1194,30525,20,49,7/7/2021
1195,8643,106,59,9/18/2022
1196,8119,89,56,1/11/2021
1197,26225,180,27,9/8/2020
1198,35199,18,93,1/8/2022
1199,39171,30,33,9/15/2023
1200,37601,79,34,3/17/2023
1201,47491,154,22,7/16/2023
1202,36130,132,42,11/3/2024
1203,40071,153,46,9/3/2023
1204,28288,146,56,6/30/2024
1205,46215,51,77,8/1/2024
1206,8711,31,41,1/28/2021
1207,42544,61,14,3/30/2023
1208,8497,186,70,12/28/2020
1209,48363,149,24,1/31/2023
1210,25128,171,28,8/26/2024
1211,6625,54,97,2/23/2021
1212,42041,125,17,9/6/2023
1213,45892,184,5,11/17/2024
1214,36146,33,94,6/26/2020
1215,22555,65,42,11/17/2023
1216,23473,82,56,11/7/2021
1217,22930,75,72,12/11/2022
1218,15847,40,93,8/14/2024
1219,14006,90,8,8/22/2024
1220,48889,63,55,9/18/2020
1221,43008,188,21,9/9/2020
1222,19989,63,21,2/17/2021
1223,21420,102,74,12/3/2022
1224,7946,38,17,2/5/2022
1225,22232,34,10,12/20/2021
1226,34234,138,5,4/28/2021
1227,20042,166,13,4/8/2021
1228,42490,53,5,2/19/2022
1229,1113,9,84,9/27/2022
1230,11427,64,81,11/21/2022
1231,44728,49,52,5/6/2023
1232,15907,133,50,4/29/2023
1233,23715,26,45,6/14/2022
1234,46299,4,41,4/14/2021
1235,33731,185,36,12/9/2021
1236,3779,54,70,6/23/2022
1237,7662,152,77,10/1/2024
1238,28715,131,76,6/19/2021
1239,26596,7,94,5/7/2022
1240,14135,25,73,6/22/2023
1241,41687,14,5,6/30/2022
1242,9528,138,17,12/8/2021
1243,46862,60,93,3/6/2022
1244,17682,53,96,2/13/2022
1245,39077,71,80,5/19/2024
1246,40599,138,46,8/30/2022
1247,9849,6,21,1/21/2022
1248,26422,184,18,2/7/2024
1249,12056,94,10,10/4/2023
1250,5380,66,53,3/4/2022
1251,5723,23,7,7/11/2022
1252,20631,99,22,6/7/2020
1253,27801,77,70,2/25/2023
1254,27026,123,51,3/4/2024
1255,7952,190,41,7/15/2022
1256,40095,112,50,12/12/2024
1257,33273,86,91,11/4/2021
1258,21066,106,87,7/2/2024
1259,19888,91,32,7/3/2022
1260,48443,196,28,6/10/2020
1261,22776,187,53,3/13/2022
1262,22769,65,47,3/27/2024
1263,24521,85,20,11/10/2023
1264,49009,32,76,6/13/2020
1265,49458,39,4,3/20/2020
1266,2445,25,59,9/25/2024
1267,6279,3,18,9/19/2024
1268,22454,65,32,3/5/2020
1269,18040,104,50,5/23/2021
1270,31602,31,74,4/3/2020
1271,43664,157,74,5/15/2024
1272,12426,37,17,12/15/2022
1273,44932,48,92,11/1/2023
1274,16580,99,54,2/6/2022
1275,13433,17,65,1/14/2021
1276,2632,75,54,4/10/2023
1277,44962,25,18,5/26/2020
1278,14969,49,41,3/22/2022
1279,8393,72,70,4/20/2024
1280,24178,48,98,3/15/2024
1281,3905,107,92,9/22/2022
1282,316,10,63,1/17/2020
1283,45679,27,37,7/16/2024
1284,20523,106,75,11/6/2022
1285,40833,75,10,7/21/2020
1286,11573,63,92,7/21/2021
1287,17961,130,10,3/9/2024
1288,15906,4,39,6/25/2022
1289,16513,67,75,12/28/2020
1290,20890,105,31,7/18/2023
1291,8854,79,20,7/26/2022
1292,11191,47,27,10/14/2021
1293,22795,81,35,1/19/2022
1294,16717,112,65,7/1/2023
1295,39611,13,86,7/6/2023
1296,22741,8,38,9/27/2021
1297,15548,48,99,6/20/2021
1298,20962,53,58,1/19/2024
1299,28854,120,89,5/12/2021
1300,40416,153,3,9/18/2020
1301,1135,169,23,9/2/2024
1302,23571,79,88,12/26/2022
1303,26047,97,75,7/20/2020
1304,15874,26,64,8/18/2020
1305,36754,85,19,1/25/2023
1306,47389,16,7,6/27/2020
1307,27340,159,25,3/6/2024
1308,35490,100,33,10/2/2024
1309,20353,199,77,3/20/2022
1310,26821,5,46,9/12/2024
1311,29669,124,38,8/2/2024
1312,2510,78,76,6/14/2021
1313,13285,199,58,3/7/2022
1314,9602,129,53,1/18/2022
1315,31259,180,25,2/26/2024
1316,44707,68,13,1/18/2022
1317,23959,79,9,11/11/2022
1318,5845,111,70,12/20/2020
1319,39417,103,75,8/26/2020
1320,38032,171,2,9/23/2022
1321,32935,63,47,9/4/2023
1322,9892,170,2,11/18/2024
1323,17306,33,19,8/21/2023
1324,14661,134,8,7/15/2020
1325,47,131,5,2/24/2022
1326,21076,13,80,4/16/2020
1327,39526,76,97,8/16/2021
1328,19154,147,43,8/2/2024
1329,46886,32,62,2/11/2020
1330,27528,32,71,5/19/2022
1331,33697,51,73,2/29/2024
1332,24925,107,48,12/15/2022
1333,29551,67,24,6/24/2022
1334,44906,41,43,6/10/2021
1335,6732,82,0,12/22/2022
1336,13950,25,79,12/21/2024
1337,25913,166,28,7/10/2023
1338,23919,87,78,3/22/2021
1339,45079,152,53,11/19/2024
1340,20469,89,37,3/27/2024
1341,21799,88,66,9/16/2021
1342,12188,174,24,4/18/2022
1343,8097,85,83,4/19/2023
1344,45875,67,85,2/1/2022
1345,46367,97,96,10/22/2023
1346,14610,183,35,10/28/2022
1347,3692,77,51,1/26/2021
1348,35004,34,47,12/26/2022
1349,24501,157,82,11/8/2020
1350,35696,159,43,9/28/2022
1351,13200,68,16,10/23/2021
1352,20627,122,65,6/17/2024
1353,1712,42,43,10/17/2020
1354,37706,3,95,5/14/2022
1355,9116,157,29,6/11/2024
1356,43160,93,59,1/5/2022
1357,32382,57,36,3/19/2020
1358,29258,28,23,7/4/2021
1359,44340,130,15,6/29/2022
1360,41366,193,64,7/1/2022
1361,12487,119,25,2/5/2021
1362,32199,162,36,10/4/2024
1363,2706,86,84,6/5/2023
1364,22222,22,2,10/21/2020
1365,6847,86,77,11/6/2024
1366,43716,165,64,3/28/2024
1367,12538,177,59,8/3/2022
1368,9792,36,10,5/14/2020
1369,27923,154,45,12/29/2020
1370,29900,159,55,11/6/2021
1371,16852,140,30,8/6/2024
1372,16353,65,48,6/26/2020
1373,2760,27,48,12/25/2023
1374,40091,74,88,9/23/2022
1375,41348,177,83,7/3/2023
1376,274,104,90,9/13/2024
1377,32928,178,85,6/17/2020
1378,7311,139,58,12/8/2022
1379,44218,89,12,5/10/2024
1380,11145,117,50,8/9/2021
1381,32074,97,81,1/28/2021
1382,38991,42,31,11/16/2021
1383,7932,150,71,9/15/2021
1384,36186,96,37,2/2/2024
1385,41827,16,68,5/19/2021
1386,10767,44,35,2/15/2022
1387,40262,199,1,3/31/2022
1388,41475,11,29,10/9/2024
1389,15723,176,18,7/8/2023
1390,21883,95,30,9/2/2023
1391,2039,32,32,9/22/2022
1392,20270,189,36,12/14/2022
1393,7709,33,69,7/24/2024
1394,46970,55,78,5/14/2023
1395,18043,193,51,5/2/2020
1396,26665,158,47,11/20/2020
1397,17779,37,26,11/25/2021
1398,39853,104,28,3/5/2020
1399,8100,184,49,8/18/2023
1400,29952,166,38,10/27/2020
1401,16587,81,17,6/15/2021
1402,9744,52,18,1/5/2023
1403,41496,56,64,3/27/2024
1404,36153,39,40,1/12/2022
1405,25705,88,88,2/22/2023
1406,27170,3,52,6/30/2021
1407,27576,8,75,6/19/2020
1408,822,38,47,11/17/2023
1409,12492,153,57,2/16/2020
1410,28852,54,16,11/10/2023
1411,11657,77,99,12/26/2023
1412,80,53,65,4/20/2021
1413,44856,59,99,3/11/2020
1414,13586,140,62,9/19/2023
1415,9661,10,25,3/7/2022
1416,14861,25,26,4/1/2024
1417,25741,6,47,5/15/2024
1418,22591,146,53,12/18/2021
1419,19205,38,19,5/1/2024
1420,10030,153,85,3/17/2023
1421,6663,190,77,4/13/2022
1422,48930,58,13,5/13/2023
1423,25285,31,19,12/13/2024
1424,20935,102,73,9/1/2023
1425,17108,197,18,4/22/2022
1426,28315,118,44,1/23/2023
1427,42824,20,63,6/10/2023
1428,5222,197,26,1/24/2024
1429,40504,46,29,7/11/2021
1430,8658,96,76,2/16/2024
1431,8455,129,41,2/18/2021
1432,22357,184,73,6/22/2020
1433,10531,145,58,8/4/2022
1434,39590,120,98,1/13/2023
1435,10363,181,88,4/24/2022
1436,49156,129,0,7/8/2021
1437,49426,182,89,5/3/2021
1438,20888,89,63,12/3/2022
1439,34235,28,56,8/29/2020
1440,43264,12,57,3/1/2021
1441,6841,124,96,5/16/2023
1442,39443,136,82,4/12/2020
1443,49333,24,1,2/23/2020
1444,22568,186,24,5/19/2024
1445,19782,179,17,3/31/2023
1446,48378,81,76,12/16/2022
1447,45155,80,61,2/15/2020
1448,8692,14,88,9/14/2024
1449,44180,46,47,5/15/2024
1450,45143,46,37,7/15/2020
1451,16647,177,32,9/6/2020
1452,49845,121,67,2/11/2024
1453,27556,193,56,8/26/2024
1454,35934,44,92,9/21/2024
1455,43149,54,93,8/15/2023
1456,17832,41,73,4/14/2021
1457,1534,181,55,3/23/2024
1458,7052,34,15,11/16/2022
1459,17300,32,70,12/10/2023
1460,38823,60,62,4/17/2022
1461,46950,28,70,3/21/2023
1462,35478,121,12,8/16/2024
1463,33281,104,81,12/20/2024
1464,5337,13,42,7/17/2022
1465,48177,97,78,10/29/2020
1466,21963,187,41,2/27/2024
1467,28816,77,66,1/23/2020
1468,42891,55,73,10/10/2022
1469,28943,12,75,7/8/2022
1470,33715,25,24,10/29/2021
1471,4000,167,69,1/9/2022
1472,40763,77,46,7/15/2022
1473,43280,37,97,10/6/2024
1474,10431,183,40,10/4/2023
1475,29255,149,81,7/4/2022
1476,46065,50,9,1/24/2022
1477,13031,140,50,2/15/2022
1478,21601,36,19,8/8/2021
1479,18826,122,38,8/26/2024
1480,9122,181,38,12/23/2021
1481,36848,7,37,10/26/2020
1482,4732,159,23,11/23/2020
1483,21627,53,40,10/11/2023
1484,5668,110,76,8/5/2020
1485,35879,82,23,5/3/2020
1486,2291,78,52,12/23/2024
1487,4605,100,28,12/30/2020
1488,6999,41,4,9/1/2021
1489,19305,1,29,12/12/2021
1490,19994,30,30,3/5/2022
1491,37214,26,85,6/17/2021
1492,32259,26,9,3/18/2020
1493,34380,177,90,3/12/2024
1494,35106,116,51,1/22/2021
1495,21497,125,28,7/1/2023
1496,11253,152,54,2/25/2020
1497,37747,100,78,10/22/2022
1498,38511,39,82,10/23/2024
1499,18402,3,77,10/9/2022
1500,35280,17,85,12/20/2021
1501,20207,171,40,1/22/2021
1502,12883,33,53,9/29/2020
1503,47075,23,61,7/13/2023
1504,38514,48,11,7/25/2022
1505,27367,196,96,1/30/2022
1506,44723,115,19,7/4/2022
1507,24269,13,24,5/12/2022
1508,33692,113,81,8/24/2022
1509,41914,74,75,9/19/2022
1510,17257,91,37,7/3/2022
1511,34832,105,67,7/2/2024
1512,1047,83,23,8/13/2020
1513,14593,127,59,6/23/2020
1514,43116,3,83,5/20/2023
1515,49221,143,50,6/22/2020
1516,15118,59,53,3/4/2022
1517,21650,31,71,12/4/2022
1518,29847,43,90,8/12/2023
1519,48486,90,20,9/27/2021
1520,38781,194,13,10/29/2023
1521,13100,5,26,3/11/2022
1522,49226,110,51,2/17/2023
1523,30695,171,58,1/24/2023
1524,9328,200,53,11/4/2022
1525,184,39,6,2/4/2024
1526,27493,125,80,8/28/2024
1527,280,188,68,10/21/2023
1528,30798,180,82,5/12/2020
1529,18751,7,89,1/25/2020
1530,23038,45,37,2/2/2021
1531,7974,76,84,4/7/2023
1532,43140,155,72,2/14/2023
1533,32786,175,38,5/6/2024
1534,36817,62,79,5/20/2022
1535,4420,98,57,3/2/2022
1536,45311,129,16,2/15/2021
1537,45628,87,61,8/6/2023
1538,24968,69,18,10/10/2022
1539,23916,131,32,10/17/2024
1540,39014,35,6,1/17/2023
1541,37926,84,72,6/25/2020
1542,24824,122,44,4/9/2022
1543,20377,176,3,4/19/2022
1544,8112,39,84,5/6/2021
1545,9916,5,70,5/25/2022
1546,11060,196,67,9/22/2024
1547,11344,23,52,12/23/2024
1548,38898,142,53,1/12/2024
1549,47778,86,44,5/21/2022
1550,12041,154,12,7/6/2024
1551,49037,104,91,7/16/2020
1552,31131,35,13,8/28/2024
1553,21226,2,82,1/9/2022
1554,17619,51,42,11/27/2020
1555,45849,56,80,10/5/2023
1556,29259,89,80,1/25/2022
1557,49502,178,16,4/7/2023
1558,18861,87,30,9/1/2022
1559,42908,156,92,8/12/2022
1560,44754,37,33,1/9/2022
1561,39786,12,24,11/16/2022
1562,13785,11,81,9/9/2023
1563,36010,131,89,2/10/2022
1564,47620,72,86,6/21/2023
1565,203,83,35,1/2/2020
1566,30451,30,52,4/28/2020
1567,17821,93,13,9/13/2021
1568,19866,118,76,10/25/2023
1569,15356,15,39,11/26/2022
1570,30049,98,89,11/4/2022
1571,25617,198,66,10/1/2021
1572,6083,168,36,1/1/2024
1573,5399,118,53,12/18/2023
1574,19455,98,61,5/13/2022
1575,19088,197,57,4/26/2020
1576,44220,99,70,7/1/2024
1577,6153,129,38,3/2/2023
1578,23286,169,13,4/11/2024
1579,15850,69,76,4/5/2021
1580,16288,19,20,4/20/2024
1581,33749,179,48,1/29/2024
1582,13154,75,33,3/7/2024
1583,41600,73,77,2/1/2023
1584,9552,26,100,3/7/2023
1585,36532,146,3,11/9/2021
1586,14802,75,62,4/17/2024
1587,19983,116,5,4/26/2022
1588,34574,158,8,12/7/2023
1589,8571,5,11,6/24/2024
1590,36912,56,56,1/19/2024
1591,12338,198,74,2/23/2023
1592,36010,193,47,1/10/2024
1593,46967,195,87,12/17/2020
1594,40434,38,38,12/20/2022
1595,29072,58,49,2/2/2024
1596,13702,126,93,6/18/2023
1597,37526,43,24,5/1/2021
1598,30949,9,22,6/15/2021
1599,46910,103,91,12/31/2022
1600,9891,149,26,6/21/2021
1601,41729,118,62,11/27/2021
1602,47847,24,10,6/28/2023
1603,44148,48,85,8/22/2020
1604,25974,69,37,12/11/2021
1605,10895,58,11,4/2/2020
1606,41137,27,97,9/30/2023
1607,35621,187,28,5/10/2022
1608,31174,123,80,3/17/2021
1609,40072,48,21,1/13/2020
1610,46086,84,8,10/20/2020
1611,22834,133,52,12/29/2020
1612,29829,58,86,6/10/2022
1613,29345,174,86,12/24/2023
1614,48006,119,10,1/29/2020
1615,28396,131,97,9/19/2020
1616,687,44,39,4/3/2022
1617,48379,101,51,12/20/2024
1618,28404,54,86,1/7/2024
1619,2037,14,11,4/18/2022
1620,43574,186,41,1/7/2023
1621,44108,116,92,7/3/2024
1622,13943,74,99,2/3/2023
1623,35758,193,74,5/1/2023
1624,16410,28,68,7/29/2021
1625,10556,159,6,3/11/2020
1626,22173,50,81,9/9/2022
1627,9166,130,79,11/21/2020
1628,48724,10,75,2/17/2021
1629,30377,44,80,4/15/2024
1630,38801,126,53,11/11/2021
1631,45585,108,63,9/27/2022
1632,4799,140,38,12/23/2024
1633,36657,104,20,10/2/2023
1634,17863,151,44,3/5/2022
1635,3928,138,25,7/10/2023
1636,10293,148,21,9/18/2022
1637,49354,198,33,7/15/2020
1638,47305,73,21,7/15/2021
1639,29589,132,56,9/23/2020
1640,28023,36,99,11/24/2021
1641,36731,55,4,7/16/2024
1642,42808,89,54,9/16/2020
1643,4099,55,11,4/28/2020
