enrollment_id,student_id,course_id,enroll_date,status
811,210080,25,2022-05-04,active
812,25104,128,2020-03-28,dropped
813,14934,166,2020-08-14,active
814,25631,78,2020-09-23,active
815,44391,198,2024-03-28,dropped
816,10251,89,2023-02-03,active
817,33050,159,2023-09-26,dropped
818,35675,184,2024-02-06,INVALID
819,18738,109,2022-01-19,active
820,29809,126,2020-04-13,active
821,44927,176,2020-02-13,completed
822,9299,12,2021-01-06,active
823,10989,11,2020-03-05,completed
824,278630,1410,2022-03-28,active
825,24161,129,2020-06-12,completed
826,253290,170,2023-01-05,active
827,14228,99,2021-01-12,active
828,32095,44,2023-09-04,active
829,10312,55,2021-07-01,INVALID
830,38620,177,2021-02-05,active
831,41008,93,2022-05-07,completed
832,4857,5,2024-10-17,dropped
833,39210,166,2023-05-23,active
834,51831,180,2024-01-15,dropped
835,22529,172,2021-10-25,active
836,39009,54,2024-09-12,active
837,51215,16,2021-03-04,active
838,717,66,2022-01-23,dropped
839,30838,96,2023-10-29,active
840,14107,5,2020-03-09,dropped
841,10631,163,2020-06-14,completed
842,10193,105,2020-06-18,completed
843,19468,167,2024-03-10,dropped
844,53989,102,2022-09-04,completed
845,54011,192,2021-03-15,completed
846,51151,189,2022-08-17,INVALID
847,24525,45,2020-02-20,completed
848,28748,107,2022-06-22,completed
849,22004,151,2023-07-06,completed
850,38733,111,2024-11-16,dropped
851,152350,45,2021-01-23,active
852,24601,137,2022-09-06,completed
853,23397,186,2022-07-22,active
854,7450,4,2023-07-22,dropped
855,10212,970,2021-05-22,completed
856,41833,196,2023-04-14,completed
857,19132,123,2021-01-09,dropped
858,126670,178,2021-03-22,completed
859,54608,24,2024-05-28,dropped
860,22066,116,2024-01-19,active
861,38834,107,2021-08-02,active
862,36844,136,2021-03-18,dropped
863,6848,124,2021-12-27,active
864,48603,140,2024-09-15,dropped
865,27391,580,2024-01-20,completed
866,54773,610,2023-02-23,completed
867,24958,165,2020-01-10,completed
868,23647,1300,2020-04-15,active
869,13157,164,2021-06-20,active
870,2439,55,2021-03-14,dropped
871,55386,166,2024-10-17,INVALID
872,52078,1090,2021-08-09,active
873,5575,77,2024-11-30,dropped
874,36117,680,2024-02-03,completed
875,46916,69,2024-10-27,completed
876,14854,150,2024-04-05,INVALID
877,121050,38,2022-11-01,active
878,33757,8,2024-07-29,completed
879,33826,26,2022-12-02,dropped
880,38118,113,2024-01-21,dropped
881,37433,184,2021-04-10,completed
882,26192,192,2021-02-27,completed
883,32002,148,2021-02-05,dropped
884,17705,65,2020-01-31,active
885,31866,80,2023-02-05,completed
886,4883,182,2023-01-22,active
887,273320,179,2022-12-05,active
888,40345,14,2020-01-31,completed
889,32581,168,2023-02-04,active
890,6639,10,2022-09-05,completed
891,38615,65,2023-04-06,dropped
892,48522,183,2021-06-18,completed
893,38070,177,2024-03-31,active
894,50746,61,2023-05-12,completed
895,29156,24,2021-12-02,completed
896,39643,26,2020-08-16,dropped
897,29956,2,2023-05-16,dropped
898,13942,25,2024-04-28,INVALID
899,30851,69,2023-08-23,active
900,15285,68,2020-04-15,dropped
901,32299,1710,2020-12-28,dropped
902,33978,185,2023-01-02,dropped
903,49866,35,2023-04-02,dropped
904,22309,590,2021-09-23,dropped
905,38840,58,2020-10-31,active
906,29036,104,2024-06-03,INVALID
907,991,145,2020-10-15,active
908,49092,184,2020-06-07,active
909,20724,1140,2020-03-15,completed
910,27123,178,2020-04-02,completed
911,8152,132,2024-06-10,active
912,25374,23,2024-08-14,active
913,11867,92,2024-07-20,completed
914,31543,73,2022-12-18,completed
915,54803,94,2022-11-11,active
916,2576,104,2022-03-20,completed
917,34667,176,2023-04-24,completed
918,27039,121,2023-12-06,completed
919,30852,190,2022-07-29,dropped
920,48312,174,2024-01-14,dropped
921,221650,63,2024-01-14,INVALID
922,43617,133,2021-06-01,completed
923,40542,26,2023-11-17,active
924,23867,94,2022-10-10,INVALID
925,28397,146,2022-08-13,completed
926,35538,41,2024-09-13,dropped
927,23241,43,2024-09-28,completed
928,22863,104,2024-01-11,active
929,21840,165,2020-12-11,completed
930,51360,1840,2021-10-25,completed
931,13724,71,2021-03-02,dropped
932,26445,39,2021-04-12,active
933,49064,88,2022-06-03,completed
934,50515,44,2024-02-11,completed
935,46763,113,2021-08-04,active
936,16512,187,2023-12-23,dropped
937,197720,1,2022-08-04,dropped
938,306660,1910,2022-04-28,active
939,351680,169,2022-04-12,dropped
940,41990,132,2020-02-02,completed
941,26489,580,2023-08-22,dropped
942,54160,199,2020-04-13,active
943,14514,117,2023-12-26,dropped
944,39191,43,2021-09-28,active
945,1380,94,2022-01-16,dropped
946,29269,192,2021-12-24,active
947,20225,92,2020-09-26,INVALID
948,53164,128,2021-04-21,completed
949,3935,172,2023-01-26,INVALID
950,27242,7,2023-02-26,dropped
951,44309,157,2024-07-21,dropped
952,39286,46,2020-10-04,dropped
953,53442,171,2020-09-27,active
954,6447,13,2022-02-27,active
955,10546,44,2020-11-02,INVALID
956,49404,8,2022-06-29,completed
957,7325,133,2024-11-10,active
958,9408,198,2023-01-06,completed
959,682,89,2023-03-07,active
960,49370,50,2022-05-26,active
961,11066,89,2020-02-29,active
962,5035,39,2023-03-23,dropped
963,6770,1680,2023-07-03,INVALID
964,39566,164,2022-05-26,dropped
965,41229,12,2024-07-20,completed
966,23061,1190,2020-01-18,active
967,35524,46,2022-01-13,active
968,21827,116,2023-12-09,INVALID
969,45650,410,2020-05-10,completed
970,38101,155,2021-05-12,dropped
971,7052,112,2022-05-04,active
972,36779,167,2024-12-10,INVALID
973,52452,125,2020-05-02,dropped
974,11563,64,2022-09-13,completed
975,49544,107,2022-04-27,INVALID
976,49576,790,2021-05-19,active
977,36477,12,2024-07-27,completed
978,524640,199,2024-08-15,dropped
979,49357,18,2020-01-01,dropped
980,36450,24,2024-03-05,active
981,46804,59,2024-03-05,dropped
982,52821,44,2022-05-10,completed
983,2449,82,2023-07-03,active
984,14183,38,2024-06-09,dropped
985,15792,70,2022-07-07,active
986,23838,142,2021-03-15,completed
987,6629,173,2024-06-09,active
988,28606,43,2024-07-03,dropped
989,27084,16,2023-06-07,active
990,350580,141,2020-08-01,completed
991,39419,89,2024-07-28,active
992,2542,164,2022-04-16,active
993,40819,162,2023-06-28,completed
994,11322,199,2024-04-14,dropped
995,4121,148,2024-11-08,completed
996,20997,13,2023-04-29,completed
997,20215,33,2021-08-08,active
998,18302,179,2024-02-16,INVALID
999,2733,36,2024-07-22,active
1000,7139,144,2022-04-20,completed
1001,39385,51,2024-07-18,active
1002,50129,174,2024-11-26,completed
1003,24862,1880,2023-09-29,completed
1004,51491,119,2023-11-10,completed
1005,41047,139,2023-10-19,dropped
1006,33966,198,2021-11-13,INVALID
1007,17238,128,2021-02-10,active
1008,13187,83,2020-07-16,dropped
1009,8297,23,2021-07-07,INVALID
1010,35688,159,2024-03-24,completed
1011,4377,119,2022-02-17,INVALID
1012,42569,145,2021-02-05,active
1013,27531,135,2022-11-15,dropped
1014,21517,1380,2021-02-07,completed
1015,17794,172,2020-09-16,completed
1016,1007,930,2020-01-23,active
1017,46304,92,2022-11-02,dropped
1018,37554,135,2021-12-13,completed
1019,4077,16,2021-02-27,active
1020,168720,192,2021-07-30,dropped
1021,46755,81,2023-01-19,completed
1022,34406,120,2022-12-02,active
1023,19723,10,2024-12-11,INVALID
1024,41843,167,2022-06-04,completed
1025,31233,50,2023-05-27,INVALID
1026,51005,58,2021-05-20,active
1027,16902,172,2020-06-29,completed
1028,10611,93,2021-11-03,completed
1029,44406,960,2021-06-19,active
1030,33886,171,2020-06-23,completed
1031,7614,112,2024-10-18,INVALID
1032,43965,39,2023-10-02,active
1033,8548,69,2024-01-31,INVALID
1034,10997,26,2021-09-06,INVALID
1035,45560,108,2024-04-14,completed
1036,52463,145,2022-07-06,completed
1037,48882,197,2021-10-02,INVALID
1038,27870,98,2022-05-09,completed
1039,228290,157,2022-12-25,completed
1040,37766,19,2024-03-04,active
1041,16634,24,2022-07-30,active
1042,5180,28,2021-11-13,INVALID
1043,12316,44,2022-03-14,INVALID
1044,196410,158,2020-02-23,completed
1045,232300,33,2021-08-03,active
1046,36733,95,2022-11-18,completed
1047,6157,53,2021-08-29,active
1048,31605,194,2022-08-20,dropped
1049,46232,185,2022-03-08,active
1050,43264,44,2022-05-23,completed
1051,27927,13,2021-03-07,INVALID
1052,44607,166,2020-02-29,dropped
1053,15331,158,2023-02-10,active
1054,39784,24,2024-12-03,completed
1055,17830,191,2020-09-26,dropped
1056,31517,157,2022-04-03,active
1057,29370,110,2023-08-21,completed
1058,37278,19,2020-10-09,INVALID
1059,63990,158,2021-09-14,dropped
1060,37607,64,2023-06-07,active
1061,5188,137,2024-07-07,active
1062,26175,159,2023-10-06,dropped
1063,44901,123,2021-02-13,active
1064,1175,8,2024-06-26,active
1065,19916,115,2024-03-06,completed
1066,49137,980,2022-02-25,dropped
1067,20368,26,2023-10-02,completed
1068,49575,23,2023-09-29,dropped
1069,32265,161,2020-07-19,active
1070,481550,16,2021-10-02,dropped
1071,23926,83,2020-05-31,completed
1072,11513,53,2020-08-04,dropped
1073,31507,64,2022-10-14,dropped
1074,19160,155,2023-03-16,active
1075,48922,169,2021-02-02,active
1076,28396,141,2024-11-14,completed
1077,23239,131,2023-07-03,active
1078,235920,169,2022-01-28,INVALID
1079,33270,1950,2023-01-13,dropped
1080,13752,18,2022-04-29,completed
1081,23628,75,2021-10-21,completed
1082,149370,173,2021-11-02,dropped
1083,1842,172,2020-10-03,completed
1084,46865,184,2021-11-13,dropped
1085,11096,140,2020-06-17,completed
1086,15062,177,2020-09-24,dropped
1087,52104,127,2023-04-04,INVALID
1088,3191,168,2020-08-23,completed
1089,54193,48,2020-02-27,active
1090,24776,121,2022-11-21,dropped
1091,478030,54,2020-12-06,INVALID
1092,19154,172,2022-12-06,completed
1093,41636,57,2023-03-16,dropped
1094,45119,140,2022-12-08,active
1095,280830,41,2021-04-24,completed
1096,35868,45,2023-01-08,completed
1097,52241,115,2023-01-05,completed
1098,26798,51,2020-02-02,active
1099,486800,176,2022-04-24,active
1100,42054,1,2022-12-16,active
1101,54242,168,2024-11-13,completed
1102,21365,154,2024-05-09,INVALID
1103,47352,15,2022-09-05,completed
1104,181620,191,2022-08-28,dropped
1105,6937,46,2020-11-06,active
1106,36261,154,2022-09-30,dropped
1107,24707,166,2024-05-30,dropped
1108,524280,53,2024-12-16,active
1109,9295,142,2023-03-27,active
1110,31999,96,2024-10-13,completed
1111,51773,150,2023-12-08,completed
1112,5812,71,2023-07-31,completed
1113,30300,151,2022-03-12,completed
1114,48760,66,2021-06-30,active
1115,49507,160,2024-02-27,active
1116,28750,121,2024-01-30,INVALID
1117,14115,185,2020-10-18,active
1118,13833,26,2020-03-27,completed
1119,7171,100,2021-01-13,active
1120,13927,186,2020-09-05,completed
1121,14396,15,2023-03-12,active
1122,12962,106,2022-09-13,active
1123,39720,150,2020-07-06,active
1124,22660,161,2023-05-22,active
1125,41066,7,2021-09-23,active
1126,46665,99,2021-12-04,completed
1127,2613,127,2022-01-30,active
1128,46804,180,2023-05-17,dropped
1129,19548,2,2021-01-21,dropped
1130,5057,153,2024-08-06,dropped
1131,24147,610,2021-09-19,INVALID
1132,35933,134,2021-01-17,completed
1133,38114,99,2020-04-28,active
1134,273070,75,2020-07-05,active
1135,50047,40,2024-11-29,completed
1136,683,101,2023-10-28,dropped
1137,46892,71,2021-07-27,active
1138,44526,190,2021-07-10,dropped
1139,29191,56,2022-06-20,completed
1140,7771,40,2021-06-23,dropped
1141,4490,161,2022-01-14,dropped
1142,49761,15,2020-12-11,completed
1143,7057,105,2022-01-23,completed
1144,21967,990,2021-11-28,completed
1145,35759,17,2022-02-14,INVALID
1146,15933,197,2023-07-01,active
1147,34432,121,2022-06-29,dropped
1148,20756,167,2020-12-29,active
1149,41477,51,2020-06-02,active
1150,39542,44,2024-11-26,dropped
1151,32790,170,2021-10-16,INVALID
1152,10130,175,2024-03-30,active
1153,29020,198,2024-05-04,completed
1154,23123,162,2020-09-11,completed
1155,4496,176,2023-11-16,dropped
1156,27890,168,2024-09-04,completed
1157,5160,300,2023-11-06,completed
1158,11278,179,2020-07-30,dropped
1159,17478,48,2021-05-01,dropped
1160,31723,490,2022-07-13,completed
1161,13017,139,2023-05-16,dropped
1162,5536,199,2022-07-18,active
1163,186850,63,2023-04-15,completed
1164,47165,46,2022-12-27,completed
1165,46960,163,2022-11-25,completed
1166,12452,169,2024-07-31,completed
1167,10592,139,2024-06-04,completed
1168,23848,115,2020-01-15,active
1169,15915,40,2023-07-02,completed
1170,2237,161,2023-04-16,completed
1171,41390,23,2024-05-19,completed
1172,29704,179,2021-02-25,dropped
1173,301,110,2022-03-15,completed
1174,38686,580,2021-10-13,INVALID
1175,5925,135,2023-02-06,dropped
1176,23167,140,2024-03-19,INVALID
1177,52835,23,2024-01-15,dropped
1178,55076,163,2023-02-03,INVALID
1179,30416,10,2023-06-13,completed
1180,4592,440,2023-04-08,active
1181,1778,95,2024-05-24,active
1182,34165,83,2021-04-10,active
1183,41250,83,2022-03-09,active
1184,7010,69,2024-06-20,completed
1185,38623,50,2024-03-16,completed
1186,1005,1750,2020-01-05,completed
1187,44682,193,2022-06-08,INVALID
1188,44894,28,2023-10-09,dropped
1189,49809,95,2024-01-10,INVALID
1190,11350,27,2021-06-20,completed
1191,6221,144,2022-03-07,dropped
1192,15544,44,2022-08-25,dropped
1193,20107,152,2020-05-30,dropped
1194,40328,25,2021-01-09,completed
1195,21380,102,2022-02-03,completed
1196,42271,130,2023-05-10,dropped
1197,10073,58,2023-10-16,completed
1198,52689,21,2020-04-16,active
1199,26552,1920,2020-05-11,dropped
1200,18345,121,2022-04-28,active
1201,267610,26,2023-04-14,dropped
1202,22255,198,2021-07-15,dropped
1203,7690,158,2020-05-01,dropped
1204,53545,37,2024-10-11,completed
1205,14803,1790,2023-12-24,active
1206,40013,153,2022-03-24,active
1207,37764,2,2021-02-26,completed
1208,5895,33,2022-02-06,completed
1209,6212,77,2022-04-03,dropped
1210,34171,111,2023-02-26,INVALID
1211,15305,136,2020-11-19,active
1212,296,187,2022-01-12,dropped
1213,39611,10,2022-05-30,INVALID
1214,7436,85,2020-01-06,active
1215,54967,101,2024-08-27,dropped
1216,250070,2,2024-02-01,active
1217,4712,188,2024-07-30,completed
1218,14999,123,2024-11-11,active
1219,146420,108,2021-04-25,completed
1220,17758,142,2024-01-05,active
1221,13400,156,2023-07-08,active
1222,140770,53,2022-04-09,active
1223,21011,630,2024-05-13,dropped
1224,46582,125,2021-09-09,dropped
1225,40156,158,2024-07-07,dropped
1226,54272,199,2021-03-31,active
1227,19127,30,2024-08-08,dropped
1228,39621,51,2023-04-09,dropped
1229,1347,199,2020-07-25,active
1230,8578,20,2020-05-21,active
1231,49314,138,2022-06-11,dropped
1232,45284,117,2022-07-22,dropped
1233,47846,62,2021-10-19,completed
1234,4338,190,2022-08-11,active
1235,455190,81,2024-11-22,active
1236,50870,135,2024-10-19,active
1237,34794,195,2023-10-02,active
1238,15047,193,2024-03-23,active
1239,7230,195,2020-12-22,active
1240,162770,35,2020-12-09,dropped
1241,1758,31,2024-12-02,active
1242,3210,38,2024-12-29,INVALID
1243,39015,101,2020-02-25,completed
1244,18703,117,2021-06-10,active
1245,36175,40,2024-06-05,completed
1246,4025,73,2024-06-07,completed
1247,38159,162,2020-10-11,dropped
1248,35069,98,2021-01-22,completed
1249,44602,1110,2023-05-29,completed
1250,54339,138,2022-06-09,completed
1251,39702,124,2023-05-18,dropped
1252,36544,16,2022-11-10,completed
1253,199760,100,2020-04-08,active
1254,29137,186,2024-09-07,INVALID
1255,32822,8,2021-06-19,active
1256,7691,123,2020-01-12,completed
1257,461030,47,2023-06-23,active
1258,513000,200,2021-06-29,completed
1259,163580,1680,2023-05-25,completed
1260,45149,22,2023-10-25,INVALID
1261,47480,158,2021-04-03,active
1262,182150,189,2021-10-19,completed
1263,306340,105,2023-05-16,INVALID
1264,45122,1500,2022-05-28,dropped
1265,50490,175,2023-10-30,dropped
1266,18341,64,2021-11-07,dropped
1267,11269,71,2023-03-13,INVALID
1268,2863,151,2021-08-17,INVALID
1269,16218,62,2024-12-12,dropped
1270,7947,156,2022-04-16,INVALID
1271,35000,1830,2022-04-20,dropped
1272,10375,40,2023-04-04,active
1273,23450,86,2022-08-28,completed
1274,427070,158,2021-09-27,dropped
1275,40272,105,2022-03-01,INVALID
1276,399250,179,2021-02-02,active
1277,6382,1550,2023-08-23,active
1278,18363,126,2024-01-17,completed
1279,25317,32,2020-03-05,active
1280,3408,27,2021-08-23,active
1281,33213,132,2020-07-23,INVALID
1282,6916,172,2020-06-16,completed
1283,50385,95,2023-09-08,dropped
1284,40046,6,2023-01-13,completed
1285,45894,147,2020-08-15,completed
1286,36218,103,2021-09-09,active
1287,45520,191,2022-11-17,dropped
1288,11667,152,2023-01-05,dropped
1289,6467,75,2021-12-24,dropped
1290,15307,50,2024-08-02,INVALID
1291,1051,1810,2022-11-02,completed
1292,42012,161,2020-07-30,INVALID
1293,23689,191,2021-10-02,dropped
1294,10704,116,2020-08-07,active
1295,53103,29,2021-05-10,active
1296,15672,155,2024-02-19,completed
1297,53050,13,2020-05-28,dropped
1298,30945,183,2020-10-22,active
1299,10088,186,2024-08-28,active
1300,24864,14,2023-03-03,completed
1301,374350,1060,2023-01-28,dropped
1302,21036,35,2021-03-06,active
1303,54626,148,2023-02-18,dropped
1304,13940,140,2020-10-01,dropped
1305,3158,10,2020-10-31,dropped
1306,11448,97,2020-04-27,dropped
1307,9426,165,2020-12-04,completed
1308,28970,11,2022-03-14,completed
1309,3347,20,2021-08-08,INVALID
1310,19485,102,2020-09-03,dropped
1311,50741,12,2020-07-12,active
1312,13244,92,2022-05-01,completed
1313,343180,133,2024-09-25,dropped
1314,456630,103,2021-04-18,dropped
1315,334040,191,2024-07-27,dropped
1316,47436,4,2022-07-13,dropped
1317,18440,119,2020-06-19,dropped
1318,44844,23,2023-01-30,active
1319,15074,169,2022-12-29,dropped
1320,19240,6,2020-05-05,active
1321,16611,37,2023-02-19,completed
1322,42139,179,2024-07-31,completed
1323,40546,163,2021-02-22,completed
1324,26176,77,2021-07-21,active
